,N,chi,f_tree,f_mps,f_omps,mem_tree,mem_mps,mem_omps
89,80,19,0.6321471709854675,0.6285939958980958,0.6969213403740981,1396,1896,1896
90,80,5,0.011645988455450958,0.019346491550003512,0.029724032364265525,352,320,320
91,80,6,0.014850859658921753,0.017796539555476994,0.03304959655595843,436,424,424
92,80,7,0.03527911449748422,0.03228596399358906,0.0373973944588536,528,544,544
93,80,8,0.03449300997688631,0.04089168839059975,0.046115205353422235,628,680,680
94,80,9,0.05260104472791391,0.06189330619677179,0.07031049216230965,692,780,780
95,80,10,0.08820066162095457,0.0681134420077894,0.07669892576939327,756,888,888
96,80,11,0.11687295589609921,0.09004071355566835,0.08109253185522668,820,1004,1004
97,80,12,0.1657460377422822,0.11790599883589545,0.12239934859533136,884,1128,1128
98,80,13,0.19927608671178007,0.14096881419222088,0.14505679077680747,948,1260,1260
99,80,14,0.2596334577784784,0.18318948637467264,0.213805371239059,1012,1400,1400
100,80,15,0.3044687655159562,0.24068182510654698,0.26754021083921437,1076,1548,1548
101,80,16,0.3566376017952886,0.2850747273816348,0.36352272530406027,1140,1704,1704
102,80,17,0.4038825370169322,0.33394703253491803,0.4036287588645866,1204,1768,1768
103,80,18,0.4561066314022956,0.3765169667588188,0.451366734940627,1268,1832,1832
104,80,19,0.49837321126644285,0.42458644110119675,0.5040359690551771,1332,1896,1896
105,80,5,0.004860474679367792,0.0013609537825970065,0.005093760882402906,354,320,320
106,80,6,0.003605455436538599,0.0013646730591166984,0.002017623024676862,424,424,424
107,80,7,0.004380489291878384,0.002588324976434855,0.003477986221748816,498,544,544
108,80,8,0.003062982359955517,0.0026721495702885594,0.0009611595851155346,576,680,680
109,80,9,0.01130636681517258,0.0059594605021066754,0.008183047353972706,658,780,780
110,80,10,0.012519186106379981,0.009877213901453968,0.00847677571803837,744,888,888
111,80,11,0.03300289306637663,0.011284990647849569,0.010581898829543924,834,1004,1004
112,80,12,0.02783997270084996,0.009370470443175235,0.013064090887582161,928,1128,1128
113,80,13,0.052087698091967345,0.03672230530264066,0.03141230244661714,1026,1260,1260
114,80,14,0.06011113318069174,0.042058915779243304,0.04528434144836234,1128,1400,1400
115,80,15,0.1059147351524686,0.08056216435630416,0.05470708539420826,1234,1548,1548
116,80,16,0.14781430287599398,0.09775155500609763,0.09365534841898784,1344,1704,1704
117,80,17,0.16671809927034456,0.1288093796540174,0.12992073210052235,1408,1768,1768
118,80,18,0.18864820111118794,0.1798833117496804,0.17229770302218567,1472,1832,1832
119,80,19,0.23231816699948746,0.21846215483965564,0.22700078194265116,1536,1896,1896
120,80,5,0.009002979511435503,0.005772874767073436,0.00918725829470492,450,320,320
121,80,6,0.007420833294906433,0.008499883576943928,0.00995905519325938,544,424,424
122,80,7,0.024840070003202395,0.009414136548637772,0.015170140014719634,642,544,544
123,80,8,0.049546336613042724,0.008920034557237246,0.034246492724943664,744,680,680
124,80,9,0.05951887036887484,0.018235356160271856,0.03877558983662584,824,780,780
125,80,10,0.07839102863172619,0.02174494347027345,0.05918462139834978,904,888,888
126,80,11,0.09577734762463458,0.02471022002314772,0.07850752334123395,984,1004,1004
127,80,12,0.1475786343340432,0.0378590754662178,0.09099215247641405,1064,1128,1128
128,80,13,0.19421098951194637,0.052373601418180066,0.12028096298211892,1144,1260,1260
129,80,14,0.2517845113500722,0.05389402268734886,0.15476521969037682,1224,1400,1400
130,80,15,0.3663327135336052,0.08202782232508671,0.1851937238326037,1304,1548,1548
131,80,16,0.49516916486999607,0.1019439280344924,0.23437801816430912,1384,1704,1704
132,80,17,0.5361980517066086,0.12280381070347463,0.2752864943486478,1384,1768,1768
133,80,18,0.5692356239921313,0.15873986879496355,0.3221226875019588,1384,1832,1832
134,80,19,0.6059705651202529,0.1985704423246334,0.3638042842935568,1384,1896,1896
135,80,5,0.024435456240326767,0.0202228977552714,0.04378578852689454,532,320,320
136,80,6,0.030730426727492814,0.02281430649431514,0.060808514978432184,724,424,424
137,80,7,0.049736260356328936,0.023559000067367615,0.06125884657564839,948,544,544
138,80,8,0.07864332816416487,0.028638428288737645,0.07253536024798396,1204,680,680
139,80,9,0.10547592455892456,0.03900636114766605,0.08667374105839634,1204,780,780
140,80,10,0.12315071718796163,0.05806184151760829,0.0997111688829806,1204,888,888
141,80,11,0.18699108743834067,0.06076297225865355,0.11912686224929064,1204,1004,1004
142,80,12,0.25118491115686953,0.07956319705593086,0.15807840916423246,1204,1128,1128
143,80,13,0.37190511215232525,0.09581591839481554,0.19416105695514804,1204,1260,1260
144,80,14,0.5147489878407461,0.10933137324200581,0.23932432056100233,1204,1400,1400
145,80,15,0.7159862343124479,0.14607339531960134,0.30111417067096097,1204,1548,1548
146,80,16,0.9999999999999603,0.19678585213543506,0.3778482905299443,1204,1704,1704
147,80,17,0.9999999999999603,0.24378067509142146,0.42509194475836615,1204,1768,1768
148,80,18,0.9999999999999603,0.29116905192989245,0.4869470856962284,1204,1832,1832
149,80,19,0.9999999999999603,0.32803203573999884,0.5383217420589514,1204,1896,1896
150,110,5,0.00033556679080718214,0.0001794715504582608,0.00039690655809072325,318,320,320
151,110,6,0.00023903372339917174,0.00045830616136938634,0.0008108066508181266,408,424,424
152,110,7,0.0004201784836356483,0.0003049155114851857,0.0004302563911091484,510,544,544
153,110,8,0.00023834510767085893,0.001060869614883654,0.0011879791656443993,624,680,680
154,110,9,0.0024943913933756006,0.003459270438053068,0.0027965854769313038,706,780,780
155,110,10,0.003371052474078869,0.00227397761380338,0.0009482682916221635,792,888,888
156,110,11,0.0024191575433933393,0.004907943035546781,0.004911679432793772,882,1004,1004
157,110,12,0.005008590872264113,0.009839890505272012,0.01771444977067286,976,1128,1128
158,110,13,0.006944077479463448,0.018173387286913333,0.0163178062724753,1074,1260,1260
159,110,14,0.009893528964139727,0.02944132407656466,0.028524120994390324,1176,1400,1400
160,110,15,0.01841661820123369,0.03967582020514041,0.037171351440305714,1282,1548,1548
161,110,16,0.01961490651666257,0.07331002726367536,0.0558086985016583,1392,1704,1704
162,110,17,0.03716944201298714,0.10366050061305698,0.09811888085452922,1456,1768,1768
163,110,18,0.05444967884236343,0.13059788117384147,0.116468507325105,1520,1832,1832
164,110,19,0.06691291717164688,0.1794762125161517,0.1612304259555755,1584,1896,1896
165,110,5,0.0008147258176389982,0.0003175740525448147,0.001182262022060886,300,320,320
166,110,6,0.0008523517995761519,0.0009206237783792914,0.002874089606052791,404,424,424
167,110,7,0.0022273414341319533,0.0009083871872272092,0.0016119793024228423,524,544,544
168,110,8,0.0009697452680607619,0.0036436531944702673,0.0019921148878988865,660,680,680
169,110,9,0.001202853838406182,0.003560496131118306,0.004703739844233601,742,780,780
170,110,10,0.0018372557065117231,0.005427856319344534,0.006710757763943093,828,888,888
171,110,11,0.007100371831710659,0.009534460385665426,0.010459401868621751,918,1004,1004
172,110,12,0.011888165945565706,0.02222415612869788,0.015300093119119467,1012,1128,1128
173,110,13,0.015657856610517887,0.02108387857390356,0.02231790406039672,1110,1260,1260
174,110,14,0.024781667096228522,0.04394966061839249,0.04557295727809236,1212,1400,1400
175,110,15,0.03129577806544978,0.05065989604300564,0.07441476529843809,1318,1548,1548
176,110,16,0.050571394802597563,0.09079553941635676,0.10424822761896686,1428,1704,1704
177,110,17,0.06103422566267336,0.11694127532129049,0.13548693325670272,1492,1768,1768
178,110,18,0.0807167576716245,0.1346368032917978,0.16740638599417842,1556,1832,1832
179,110,19,0.10597536317751384,0.18398605321161296,0.22223476650547935,1620,1896,1896
180,110,5,0.0014152605400876278,0.0004749456128601999,0.0003398886761361926,532,320,320
181,110,6,0.0009467850667520689,0.0004897381654314516,0.0005174727088319457,724,424,424
182,110,7,0.0026555635938802164,0.0009946245686511335,0.0001582955255056085,948,544,544
183,110,8,0.008530451454654609,0.000974700799284866,0.0011466291440766954,1204,680,680
184,110,9,0.01780570683193244,0.003852713348581171,0.0021001907708807807,1204,780,780
185,110,10,0.028748917927654914,0.003499142865737072,0.0026078638693326065,1204,888,888
186,110,11,0.059188171242770635,0.00527550994737214,0.0027770102458769146,1204,1004,1004
187,110,12,0.10834417260214822,0.005354955973411876,0.0052751179078082714,1204,1128,1128
188,110,13,0.18929439446564464,0.01534065284407339,0.01219462206756951,1204,1260,1260
189,110,14,0.322254226618695,0.02538709448583913,0.021428018594207125,1204,1400,1400
190,110,15,0.593706729089498,0.057350294043772405,0.041572459266246496,1204,1548,1548
191,110,16,0.9999999999999247,0.09988476219948278,0.08106206001318284,1204,1704,1704
192,110,17,0.9999999999999247,0.13088787465124455,0.12216152482653274,1204,1768,1768
193,110,18,0.9999999999999247,0.16294497599201005,0.169853424357494,1204,1832,1832
194,110,19,0.9999999999999247,0.20346634049281115,0.19748101554473307,1204,1896,1896
195,110,5,6.990961958226967e-05,0.0024448629242891737,0.0020498249520241032,316,320,320
196,110,6,0.0006670118909490881,0.0018562463125233737,0.0009185959566915066,420,424,424
197,110,7,0.0026103265264279937,0.004672102119386344,0.0009941647993852905,540,544,544
198,110,8,0.00540007026815107,0.004630172539306116,0.0025781940104559814,676,680,680
199,110,9,0.00843736078407892,0.004167406230957268,0.004197437769807664,740,780,780
200,110,10,0.0061960478490790324,0.008190018316815336,0.008917989623672788,804,888,888
201,110,11,0.010927139557362138,0.009571845957596735,0.022517681934438337,868,1004,1004
202,110,12,0.016604582593453952,0.011273227971626368,0.023079112561174023,932,1128,1128
203,110,13,0.021190678936765222,0.022004420887851376,0.02856053381919498,996,1260,1260
204,110,14,0.027956551544995527,0.03957800561470557,0.04538514916018308,1060,1400,1400
205,110,15,0.03772048784438085,0.04850156518493067,0.08296657386030826,1124,1548,1548
206,110,16,0.0531272166534711,0.0880119514960137,0.13435217918994857,1188,1704,1704
207,110,17,0.06209737864713162,0.11387092723591546,0.17722911819166226,1252,1768,1768
208,110,18,0.09746866545841618,0.16028920228941929,0.23884147422321547,1316,1832,1832
209,110,19,0.12521952764345662,0.19671900218021482,0.27765645659154686,1380,1896,1896
210,110,5,0.0008192585756196879,0.0031794092102152816,0.0011664535085542907,390,320,320
211,110,6,0.001978116993828793,0.003022920918636986,0.004835132597338777,516,424,424
212,110,7,0.010482439325445288,0.005410265719574965,0.005362069370632848,662,544,544
213,110,8,0.032793914687290836,0.005873951282624543,0.008069551758268068,828,680,680
214,110,9,0.0423426233483465,0.017589295936596975,0.013959005841306051,908,780,780
215,110,10,0.05435868681629779,0.016584121999605853,0.019756368045744186,988,888,888
216,110,11,0.08631937310322071,0.0367663104171575,0.05033693280042112,1068,1004,1004
217,110,12,0.07938061331642252,0.03781985854131244,0.06035931633296406,1148,1128,1128
218,110,13,0.18512530586093282,0.06567336685666367,0.09104402775808712,1228,1260,1260
219,110,14,0.2589026785315487,0.11173998951511321,0.11911268122247529,1308,1400,1400
220,110,15,0.3351082735108364,0.13185148563961677,0.17567997045652517,1388,1548,1548
221,110,16,0.5926822808026708,0.2149996475840946,0.27771019959301463,1468,1704,1704
222,110,17,0.638510376248627,0.26321099003670995,0.3258540848358234,1468,1768,1768
223,110,18,0.6801632433080498,0.3174448178411647,0.3871633599802597,1468,1832,1832
224,110,19,0.7150998670605264,0.36506768532295164,0.44599104504147413,1468,1896,1896
225,140,5,0.000236243978759059,6.535212312315691e-05,0.00031293983181133214,372,320,320
226,140,6,0.000388039810515106,0.00016468784204167714,0.00035951890346092713,484,424,424
227,140,7,0.00041621880206584033,0.000419471004379106,0.0002777616018398537,612,544,544
228,140,8,0.0001786012566565845,0.0003386474690438828,0.0006045789882333578,756,680,680
229,140,9,0.0017483363905596648,0.0003163606230454483,0.0014460277474304167,836,780,780
230,140,10,0.001216282947581104,0.000627824208589937,4.183893566295719e-05,916,888,888
231,140,11,0.0019476304909354007,0.0004169166887545679,0.001210744060349839,996,1004,1004
232,140,12,0.006109906803131266,0.0010671907349790416,0.004164976045655975,1076,1128,1128
233,140,13,0.007447457160980449,0.003538395504423507,0.004933657438850556,1156,1260,1260
234,140,14,0.011818831787492119,0.005136583628186189,0.011731247442506709,1236,1400,1400
235,140,15,0.02554606895001691,0.009721173821406118,0.015681280557567002,1316,1548,1548
236,140,16,0.07691756230489762,0.020095827793286624,0.027428396071907245,1396,1704,1704
237,140,17,0.09023482468171262,0.03495719106690972,0.04263028288674904,1396,1768,1768
238,140,18,0.12943577851798196,0.0406844928821948,0.06585489844010298,1396,1832,1832
239,140,19,0.16614492214864987,0.06745584729121487,0.08462958679645984,1396,1896,1896
240,140,5,0.0003173739431571996,0.0005670613841042063,0.0002216818920717284,532,320,320
241,140,6,0.0004471754733239833,0.00011070114722354711,0.00019599722291977414,724,424,424
242,140,7,0.001899105924942705,0.0005552946844868329,0.0008785711378944095,948,544,544
243,140,8,0.008687145305830108,0.0007690249410421334,0.0020747806569458224,1204,680,680
244,140,9,0.015477418578826879,0.0011353667459809457,0.002365225843920524,1204,780,780
245,140,10,0.03298255429521721,0.0004538467389779183,0.0026157812246764157,1204,888,888
246,140,11,0.06268816946885794,0.0024004643757982035,0.0056931759958050296,1204,1004,1004
247,140,12,0.09884418025645234,0.002727955824868953,0.009257508692913256,1204,1128,1128
248,140,13,0.17456193015909746,0.00585524933527612,0.011280250323360969,1204,1260,1260
249,140,14,0.31354375103561405,0.011130651090735416,0.018628367110204023,1204,1400,1400
250,140,15,0.5488332811153979,0.012040932397503276,0.040759304879029706,1204,1548,1548
251,140,16,0.9999999999999047,0.03092821501433409,0.06431559808246946,1204,1704,1704
252,140,17,0.9999999999999047,0.05037505000121505,0.09912551003010991,1204,1768,1768
253,140,18,0.9999999999999047,0.06760223405011435,0.10994635957549245,1204,1832,1832
254,140,19,0.9999999999999047,0.09208044863032615,0.12874903403655644,1204,1896,1896
255,140,5,0.00013682463260551419,0.0003276973470684627,0.00012840216897482218,532,320,320
256,140,6,0.00018413359743395702,9.294997466929403e-05,3.310446663033383e-05,724,424,424
257,140,7,0.00026259124616819695,0.0002095074206221064,0.00020314174142860728,948,544,544
258,140,8,0.0009680748593382895,0.00041520397063474896,0.0004148805240672185,1204,680,680
259,140,9,0.0023452615406587673,0.00020986447180360813,0.00033917198161031515,1204,780,780
260,140,10,0.001357614229116202,0.0010801092717947277,0.0024381071311758654,1204,888,888
261,140,11,0.012980439445243384,0.001237332825686538,0.0037285131280931937,1204,1004,1004
262,140,12,0.032023355837870575,0.0005705749297269615,0.001977938623090083,1204,1128,1128
263,140,13,0.07791224563174813,0.005043486528215318,0.004508199267250059,1204,1260,1260
264,140,14,0.14365291364021407,0.006506400021736421,0.009664063301703352,1204,1400,1400
265,140,15,0.3947065639873296,0.006095689939135848,0.025428006664913048,1204,1548,1548
266,140,16,0.9999999999998757,0.010955240910437264,0.03714738343305304,1204,1704,1704
267,140,17,0.9999999999998757,0.013968137148675935,0.03652358789424148,1204,1768,1768
268,140,18,0.9999999999998757,0.03231605910693894,0.05250978314457474,1204,1832,1832
269,140,19,0.9999999999998757,0.038504256649202206,0.08998525795058987,1204,1896,1896
270,140,5,0.00024128447881965385,0.0011307504869494038,0.0026826334749429676,328,302,320
271,140,6,0.0017939667379455613,0.0014589208335971042,0.0008194387522583258,432,424,424
272,140,7,0.0004984785156064769,0.0035108394739416446,0.00029290111065661726,552,544,544
273,140,8,0.0006403726924307906,0.0007417406826118074,0.0008403192682671169,688,680,680
274,140,9,0.002574211193842169,0.0024680073394090164,0.002505210633806178,752,780,780
275,140,10,0.003407686636380812,0.0028927366752035904,0.006247766241895399,816,888,888
276,140,11,0.003479141504017095,0.0033588423388523814,0.005573704647532695,880,1004,1004
277,140,12,0.004230056322012501,0.009890586897092102,0.001744857835029423,944,1128,1128
278,140,13,0.005344641752529653,0.00998076402729185,0.010865400521453898,1008,1260,1260
279,140,14,0.01137480408354796,0.012379480015255009,0.01925200627319407,1072,1400,1400
280,140,15,0.01556286073199641,0.03096110889470764,0.03300500876149172,1136,1548,1548
281,140,16,0.03660093411545086,0.048881041981593765,0.040114149600694746,1200,1704,1704
282,140,17,0.04627719425447226,0.07045697994073762,0.05483730272986931,1264,1768,1768
283,140,18,0.055713241278477287,0.10286934142740783,0.08268853881313691,1328,1832,1832
284,140,19,0.06267574985751272,0.1254876356059138,0.11245299595741914,1392,1896,1896
285,140,5,0.00012065388048912506,0.00012438850669847467,0.0001576926487789071,348,320,320
286,140,6,0.00023552562559107278,0.000365544874076224,0.0002720696961530488,460,424,424
287,140,7,0.0005036558262282862,0.0005870456330067436,0.00033352584751459967,588,544,544
288,140,8,0.004453321564118123,0.000766242515694288,0.0005984626435961716,732,680,680
289,140,9,0.002285984005129144,0.0004834778504650773,0.0011839741435465975,812,780,780
290,140,10,0.004000780820919245,0.0014541970959664056,0.00248648975471982,892,888,888
291,140,11,0.010278429013660769,0.0017941483861168876,0.0032179341755681147,972,1004,1004
292,140,12,0.021252683894150467,0.0045437026519420855,0.004106040229467896,1052,1128,1128
293,140,13,0.022470077491287595,0.0020630687742796364,0.010206783027362075,1132,1260,1260
294,140,14,0.04903388928565006,0.005972562280724075,0.015198342552397246,1212,1400,1400
295,140,15,0.11716634249471114,0.017667437111622792,0.02122317427230619,1292,1548,1548
296,140,16,0.2652663668265354,0.024304660270468775,0.04510142917470445,1372,1704,1704
297,140,17,0.29806409572612647,0.03852431675607014,0.051293604996222895,1372,1768,1768
298,140,18,0.3487253595006354,0.06468719998382882,0.09208946799373212,1372,1832,1832
299,140,19,0.3956203344838025,0.09041167263749676,0.10763015725084574,1372,1896,1896
300,170,5,6.246826468928684e-05,6.533510479849235e-05,6.815669134041092e-05,354,320,320
301,170,6,0.00017191253668842583,0.00017849920973264053,0.00016128702112254786,424,424,424
302,170,7,0.0001568719179710739,9.42421698336591e-05,2.9547622009093063e-05,498,544,544
303,170,8,0.00036085519354234484,0.00025662339116934793,0.00014167288142751525,576,680,680
304,170,9,0.0002443641967573742,0.00023882846773502875,0.0007182655617811374,658,780,780
305,170,10,0.00018025755538657835,0.000321322450155209,0.0013805029355541303,744,888,888
306,170,11,0.0011709554252219642,0.0006794629059837795,0.00012682647206604708,834,1004,1004
307,170,12,0.001874450230345786,0.0014302579073074547,0.003564477659924813,928,1128,1128
308,170,13,0.002231036096785964,0.0031889884250689148,0.0020870413722753915,1026,1260,1260
309,170,14,0.002184533283946565,0.0039271717554832395,0.004929950112545795,1128,1400,1400
310,170,15,0.004510208679539112,0.009154356115152435,0.0096292870142586,1234,1548,1548
311,170,16,0.003733312492269543,0.01589302018446171,0.014757418974492929,1344,1704,1704
312,170,17,0.007033973691582637,0.019726599559002207,0.029839258478446925,1408,1768,1768
313,170,18,0.011818091400636582,0.03538628280910806,0.03928664710011131,1472,1832,1832
314,170,19,0.017696532236395283,0.04472613878614318,0.05528482045802941,1536,1896,1896
315,170,5,5.986600082495201e-06,1.9023334659290023e-05,8.06880378076858e-05,300,320,320
316,170,6,2.3215598877012814e-05,6.372893784677846e-05,2.926548636080881e-05,404,424,424
317,170,7,3.910253128818185e-05,5.999560398169913e-05,6.681865614324584e-05,524,544,544
318,170,8,8.841808903560867e-05,0.00012121773824817567,0.00021817239183742095,660,680,680
319,170,9,8.43824532793466e-05,0.00018521866881738568,0.00012638586958731716,786,780,780
320,170,10,0.00015055346573411498,0.000259584721213968,0.0007641503377855985,924,888,888
321,170,11,0.00016822017104929055,0.0004228466372450425,0.0008188440043994691,1074,1004,1004
322,170,12,0.0006449442898057825,0.00045225699335243866,0.0004181582836797768,1236,1128,1128
323,170,13,0.0013823503312560452,0.0015959562386749743,0.003637265535019025,1410,1260,1260
324,170,14,0.0006935432232098007,0.002004709372017878,0.0005727279444837919,1596,1400,1400
325,170,15,0.0021731425789287264,0.004368597344234588,0.005754242767450636,1794,1548,1548
326,170,16,0.006286880052643569,0.0056713800477717,0.0074030295344009855,2004,1704,1704
327,170,17,0.01652731812394166,0.013995950296253772,0.011499396614592192,2100,1768,1768
328,170,18,0.015515509135351975,0.017574350801611547,0.01862869930967694,2196,1832,1832
329,170,19,0.02482737310445673,0.0373104567412175,0.03987482447139024,2292,1896,1896
330,170,5,3.1193485811528495e-05,7.27301233913467e-06,9.177031811870679e-06,398,320,320
331,170,6,7.955276740323888e-05,0.00010463122761496719,7.168844114856722e-05,528,424,424
332,170,7,1.982604503883112e-05,7.394019455503662e-05,2.0371515661851945e-05,678,544,544
333,170,8,2.510141185532957e-05,0.0001048161335339912,9.376661467595516e-05,848,680,680
334,170,9,9.257458172961958e-05,8.180284333127818e-05,0.00013575201514729149,962,780,780
335,170,10,7.039559276988664e-05,0.0002723179804955087,0.00012824082581326101,1080,888,888
336,170,11,0.00017187622291355204,0.0006223022959469051,0.0021100755478458363,1202,1004,1004
337,170,12,0.0002902688737998711,0.0030145416692915986,0.0007959354922436133,1328,1128,1128
338,170,13,0.0006175408005283003,0.0023618217443603386,0.001967375614288305,1458,1260,1260
339,170,14,8.812608614812298e-05,0.003162006544658089,0.00298188200934931,1592,1400,1400
340,170,15,0.0006149281648819982,0.006875160214201317,0.005447485930764627,1730,1548,1548
341,170,16,0.0009791101623229793,0.010499477373774544,0.008484118861031578,1872,1704,1704
342,170,17,0.0015388134085364301,0.0137291751914782,0.017681910286229865,1968,1768,1768
343,170,18,0.001681099536282874,0.026603444776400965,0.02258535552920582,2064,1832,1832
344,170,19,0.0035017914571943173,0.048072501865097234,0.02763819401662635,2160,1896,1896
345,170,5,0.00020093963716339002,0.0001739723264335842,0.0002597892920343849,372,320,320
346,170,6,4.716691996058641e-05,8.620871455705426e-05,0.0003036075289612034,484,424,424
347,170,7,0.00032446096616498075,0.0003800178804948042,0.00026884988851721655,612,544,544
348,170,8,7.559579043882383e-05,0.00012560016670071786,0.00043836645131722603,756,680,680
349,170,9,0.0006201863043996989,0.00019698165473462244,0.0011251051648209932,836,780,780
350,170,10,0.0008265017831285433,0.0003913657664250414,0.0008720041542650198,916,888,888
